13825615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,9,404,46,715,18,51,5,53,0,257,28,17,842,85,8,91,118,823,59,121,142,187,48,501,98,2,12,90,9,19,114,107,227,2,109,122,37,222,14,81,88,54,1152,212,15,1341,55,197,112,27,1426,4,179,0
313,10,415,42,800,11,112,9,192,0,370,43,13,920,85,17,119,132,878,55,122,164,211,74,503,122,6,18,86,10,34,152,89,206,4,136,111,31,246,17,57,110,79,1143,291,33,1528,24,266,117,35,1484,5,227,0
290,11,438,65,782,15,72,7,139,0,344,32,19,1020,80,14,111,121,972,79,111,165,215,68,566,139,8,20,84,8,18,155,97,163,3,178,199,83,248,11,79,96,60,1214,295,33,1493,21,277,110,40,1507,3,169,0
305,7,496,64,996,21,75,11,201,0,431,26,13,978,85,12,111,135,1008,57,132,162,170,79,598,99,2,33,66,12,30,180,159,211,3,130,143,75,240,12,73,94,110,1266,292,28,1695,22,189,115,22,1673,7,156,0
255,6,348,39,687,15,38,7,98,0,326,30,25,830,56,4,90,134,1030,27,140,147,143,73,578,97,5,17,90,3,20,227,78,150,0,97,199,48,214,8,51,112,86,1071,334,30,1824,7,173,92,24,1619,5,207,0
295,13,566,56,936,18,65,6,175,0,367,38,20,1057,59,9,104,169,1015,54,158,200,158,51,674,97,5,12,99,23,68,160,141,268,3,125,185,80,251,13,73,102,87,1411,268,44,1945,15,235,99,29,2135,10,205,0
339,6,503,65,938,32,114,6,171,0,406,30,12,1119,95,3,91,147,924,54,141,202,186,111,644,90,5,26,128,23,79,211,178,213,0,175,157,36,284,11,25,110,109,1320,285,27,2076,27,231,50,33,2334,8,235,0
334,2,472,57,856,18,89,6,179,0,729,30,26,1008,104,8,91,169,946,48,169,192,193,85,555,125,4,18,135,19,72,193,129,221,6,133,113,35,298,12,21,118,100,1391,336,37,2189,19,324,106,32,2467,10,231,0
249,3,485,46,723,27,35,0,133,0,756,16,9,1041,64,8,67,135,1168,32,151,204,130,99,625,98,5,10,127,13,31,169,126,187,7,110,141,18,207,6,13,120,61,1110,330,28,2495,13,207,71,14,2520,10,238,0
220,3,395,41,806,23,43,4,122,0,687,20,18,1034,64,10,71,137,1159,50,202,192,149,67,620,104,6,9,164,13,35,183,99,209,8,113,169,23,288,11,16,108,52,1274,422,43,2560,20,250,55,32,2776,13,306,0
293,5,644,57,1077,37,92,9,213,0,587,21,43,1178,65,16,99,175,986,44,150,243,219,29,516,122,4,18,169,16,57,183,92,214,2,151,112,62,295,14,22,135,112,1282,321,46,2167,25,219,95,31,2463,13,245,0
350,3,678,79,1043,34,117,7,185,0,537,32,32,1217,57,13,83,172,1001,44,213,250,156,31,470,104,2,18,119,20,50,203,205,243,7,147,150,93,288,20,28,138,152,1164,432,40,1956,38,207,84,27,2268,13,277,0
394,4,666,69,1097,34,114,2,71,0,625,41,33,1238,84,6,81,92,1108,51,166,269,209,37,536,127,4,11,154,18,63,247,155,178,2,123,221,81,294,22,29,165,121,1318,411,42,1648,49,165,126,29,2149,14,345,0
416,7,778,113,1347,35,171,3,126,0,623,55,52,1402,104,13,105,133,1106,49,174,353,192,43,666,136,10,14,186,23,86,308,167,215,3,155,218,96,385,34,27,144,134,1551,545,59,1677,56,229,86,27,2519,10,473,0
332,10,892,113,1600,35,171,6,151,0,682,36,66,1551,78,8,122,187,1172,52,101,389,246,39,574,110,8,12,187,29,81,321,191,236,11,173,215,119,389,59,42,174,176,1512,574,36,1472,76,157,99,49,2788,22,477,0
332,20,1297,129,1882,52,209,3,156,0,716,70,38,1699,94,14,122,253,1120,46,201,335,309,44,606,171,13,25,254,30,128,482,273,313,4,203,264,79,368,51,64,258,149,1816,678,49,1601,93,278,112,75,3071,17,524,0
484,28,1181,140,1893,56,195,2,122,0,928,69,65,2003,118,28,182,398,1380,44,334,311,391,87,743,182,12,24,309,30,141,560,172,409,13,251,214,133,294,71,86,210,284,2035,864,59,2090,120,279,140,74,3303,15,430,0
509,34,1181,159,1859,66,190,21,192,0,1045,104,42,1989,171,31,185,526,1491,43,236,382,597,87,933,190,9,35,356,34,128,594,288,663,8,335,238,130,438,86,108,235,358,1147,979,49,2575,127,438,167,79,3450,6,370,0
521,34,1251,175,1804,63,194,33,197,0,1141,100,55,2162,226,37,204,576,1840,48,266,413,670,162,988,247,24,53,390,38,187,699,357,620,6,312,183,165,484,82,107,204,361,1203,755,70,3246,87,487,197,83,3767,10,324,0
632,64,819,195,1636,67,205,56,219,0,1323,138,65,2093,263,25,242,746,1733,60,291,618,703,201,1053,260,14,56,305,62,221,637,366,535,14,470,276,162,519,127,109,225,396,941,785,86,4121,75,582,217,121,4399,9,299,0
440,98,813,145,1293,64,105,44,163,0,993,128,50,1642,169,10,151,494,1426,91,193,520,597,121,772,211,48,29,319,49,187,636,346,523,20,344,162,136,458,94,74,170,184,749,737,88,3758,44,422,178,148,3508,7,273,0
398,81,731,80,1201,62,122,44,217,0,1101,89,28,1335,141,12,149,387,1380,73,159,449,566,114,791,225,12,32,150,58,185,513,278,431,9,332,188,38,463,66,80,180,210,777,370,74,3079,71,393,133,116,3050,14,317,0
388,85,528,100,1053,43,128,25,191,0,1068,90,30,1246,110,20,128,371,1155,100,109,471,482,72,633,214,11,37,102,68,131,423,113,385,15,250,97,105,361,69,65,157,295,760,622,77,2626,66,437,150,81,2654,9,208,0
360,62,611,89,938,43,129,23,141,0,873,91,23,1029,92,6,151,320,1048,56,86,364,298,88,648,155,15,26,145,44,112,307,97,334,20,204,123,89,283,66,48,159,200,569,527,68,2286,57,403,129,57,2122,4,240,0
311,36,594,114,855,42,125,9,130,0,770,55,10,955,67,11,142,315,904,85,127,323,366,85,648,147,9,16,105,36,145,229,118,297,13,153,148,40,288,51,55,149,249,789,374,48,2352,42,433,119,25,2236,10,237,0
340,54,581,110,710,40,126,10,139,0,498,49,15,894,83,11,91,218,954,70,166,288,256,87,539,148,16,12,69,20,143,206,79,311,5,168,79,41,306,41,34,125,230,846,235,50,2563,22,403,121,25,2248,18,246,0
247,33,476,58,711,37,56,17,61,0,685,21,13,800,77,5,59,147,841,85,128,232,251,72,521,117,20,20,80,20,91,187,68,267,3,132,85,26,305,48,39,100,249,747,275,56,2435,31,395,94,27,1816,13,230,0
201,32,387,81,726,22,31,10,164,0,646,29,21,664,39,6,65,93,818,63,95,211,209,30,401,98,16,11,71,26,69,155,55,214,7,108,113,29,214,13,18,92,211,617,304,35,2038,20,219,67,27,1491,12,263,0
161,14,362,52,586,25,21,5,147,0,642,32,14,699,33,0,48,69,826,49,118,181,215,38,415,82,3,10,52,16,62,174,31,183,9,84,52,20,172,12,11,78,138,472,274,29,1744,16,196,92,21,1532,14,233,0
173,40,363,31,527,22,13,3,130,0,669,29,13,636,40,1,33,53,840,37,95,181,159,17,400,32,0,9,34,17,56,150,23,96,8,77,69,2,155,10,9,76,158,459,210,17,1622,15,176,103,11,1415,13,243,0
122,8,299,4,515,16,10,0,165,0,628,27,1,540,31,2,23,29,778,25,75,177,109,16,386,7,0,4,44,11,40,95,8,70,9,52,8,0,144,2,9,55,147,518,230,16,1552,8,186,14,13,1277,8,265,0
84,6,238,0,417,9,12,6,137,0,556,15,0,513,21,1,9,20,661,32,113,99,78,12,347,12,0,8,43,12,19,94,0,58,4,42,20,0,136,0,5,53,155,395,239,14,1536,8,123,83,13,1303,11,208,0
93,5,302,2,440,19,8,4,158,0,448,12,0,395,35,0,11,11,569,28,112,165,87,12,271,22,0,7,38,12,22,67,0,69,3,49,21,3,123,3,4,41,142,276,178,8,1223,13,83,85,6,1284,9,205,0
63,6,313,2,395,18,5,0,122,0,436,10,3,310,35,1,3,8,586,30,74,106,57,11,264,12,0,5,22,9,29,59,2,65,0,51,17,4,95,0,5,37,130,362,196,9,1224,8,89,8,5,1222,8,205,0
59,3,159,0,376,12,3,0,119,0,338,12,3,346,14,0,8,9,543,24,86,86,63,12,263,10,0,8,36,5,31,72,1,51,0,40,4,1,102,2,1,29,90,316,151,7,991,6,57,9,5,1224,6,196,0
54,2,165,1,381,10,4,0,78,0,340,11,0,355,6,0,6,1,510,31,59,77,53,12,189,9,1,11,27,7,23,59,1,36,3,42,4,0,99,2,2,31,88,297,174,6,978,5,67,6,9,1125,3,200,0
45,7,139,3,299,8,3,0,57,0,369,17,1,289,23,0,6,2,498,12,63,60,45,6,201,14,0,6,25,3,15,80,0,37,0,34,15,0,71,0,1,34,48,248,177,6,911,6,67,1,6,956,6,179,0
36,3,147,3,324,10,3,3,87,0,301,8,3,317,21,0,4,2,508,20,61,65,72,7,225,10,0,7,27,10,16,80,2,32,0,40,15,2,79,0,0,32,86,189,217,11,771,7,48,8,4,936,4,184,0
59,3,160,1,269,12,3,3,58,0,269,16,1,307,28,0,3,4,483,32,59,64,47,13,203,7,0,3,42,8,13,70,0,27,1,30,13,1,86,0,2,25,51,239,169,10,713,5,57,1,2,1118,2,179,0
37,6,137,3,262,7,2,0,78,0,276,6,4,295,19,1,2,1,405,24,56,71,36,13,203,12,0,4,31,8,20,48,0,38,0,35,12,0,83,0,2,32,82,261,180,4,724,6,67,5,2,1066,1,184,0
52,7,150,2,246,9,2,2,82,0,271,7,3,267,24,0,8,3,405,19,58,65,53,16,216,6,0,8,17,10,13,47,2,38,0,46,2,0,76,1,1,22,53,216,128,8,601,3,86,8,1,1051,2,133,0
81,7,58,3,267,10,2,2,70,0,419,13,4,263,19,0,4,3,368,21,50,55,67,11,260,12,0,6,19,9,14,20,0,47,0,41,12,0,87,0,0,28,120,209,177,7,723,3,64,5,3,1016,4,127,0
86,8,80,2,310,9,3,0,41,0,580,16,1,275,27,0,3,22,531,27,63,100,50,17,298,5,0,6,22,7,16,66,3,34,0,45,15,0,74,0,3,34,103,224,160,4,682,4,75,6,7,946,6,103,0
92,8,97,0,342,16,4,6,92,0,668,25,3,327,58,3,8,8,569,20,65,86,70,14,385,11,1,6,27,10,9,71,1,39,1,61,16,0,80,2,3,44,150,336,160,9,766,5,142,9,5,1074,3,165,0
89,8,100,2,447,53,7,1,90,0,618,21,7,315,41,0,12,9,681,22,62,79,58,10,290,15,0,8,32,7,3,87,0,47,0,54,18,1,141,6,8,26,92,423,188,11,817,2,167,16,7,1003,2,196,0
69,15,65,3,398,21,7,2,73,0,597,26,6,396,20,0,10,21,738,30,83,92,56,26,376,26,1,7,40,10,18,67,3,61,0,61,14,0,112,49,1,38,15,534,189,9,924,4,121,10,5,900,2,192,0
105,14,74,14,604,40,7,6,144,0,638,25,2,516,31,0,9,20,730,33,66,141,66,18,283,16,0,8,40,5,20,85,9,68,0,66,17,4,93,65,8,31,124,509,221,13,1072,6,167,33,10,1036,6,197,0
120,13,84,5,624,31,10,0,131,0,709,21,4,497,20,1,9,39,667,48,67,151,163,33,342,21,0,8,45,10,37,101,2,78,0,70,11,4,107,46,9,59,146,367,205,7,1256,7,159,28,5,1383,6,174,0
100,14,105,3,636,32,20,0,115,0,649,24,2,623,23,2,16,66,717,28,60,130,162,26,360,12,0,4,44,10,38,110,8,81,0,88,40,4,127,18,2,58,151,400,59,13,1360,7,120,35,17,1456,4,204,0
169,14,309,40,668,22,64,3,160,0,903,27,10,640,70,4,61,116,788,46,55,177,206,62,375,65,0,11,75,10,371,128,115,122,5,122,27,34,141,22,68,76,158,654,235,15,1352,18,177,45,20,1504,2,208,0
124,18,262,34,760,44,48,2,140,0,1065,22,9,571,63,6,55,101,762,40,72,150,236,75,394,87,8,7,81,8,376,110,141,129,2,125,102,25,121,17,54,90,133,571,180,19,1407,15,218,36,30,1491,6,224,0
153,7,321,45,812,43,41,5,151,0,1114,21,10,743,36,4,96,169,767,46,97,198,314,55,424,84,7,9,96,9,383,107,175,154,10,121,47,41,150,40,102,73,143,541,192,13,1519,20,168,45,30,1659,5,198,0
185,12,303,57,833,37,49,8,161,0,1105,28,15,742,37,7,55,260,855,49,82,189,310,73,511,95,5,5,103,14,408,125,146,184,11,145,152,38,142,22,103,98,162,589,201,9,1673,23,169,38,25,1627,5,256,0
213,8,265,62,849,15,70,11,133,0,1334,30,8,804,74,3,56,168,896,48,88,230,408,61,555,120,4,14,160,19,427,154,148,171,2,161,136,67,177,25,108,77,206,581,178,5,1834,19,175,59,33,1929,7,221,0
195,13,245,77,942,28,79,1,139,0,1434,22,13,827,56,17,71,173,897,33,115,210,391,50,575,99,6,20,189,19,356,151,194,243,2,139,118,81,187,23,78,96,163,607,247,5,1741,21,178,49,36,2044,14,351,0
222,18,389,81,993,41,69,4,135,0,1440,24,13,899,36,14,70,259,980,43,91,255,401,61,432,120,5,13,161,15,433,152,182,265,6,149,157,44,186,19,118,117,226,673,233,9,1895,28,152,38,22,2143,20,394,0
134,13,218,45,865,17,42,1,92,0,1505,25,10,744,37,9,98,181,1032,27,109,185,266,60,603,99,4,12,198,10,470,130,194,218,5,104,110,45,139,10,110,92,239,550,245,10,1995,21,119,21,21,2124,30,403,0
209,17,333,59,1091,67,71,1,195,0,1538,31,19,860,60,27,125,356,1071,44,114,220,267,118,536,141,1,29,240,13,501,155,261,280,4,193,171,60,173,18,170,112,243,696,320,18,1995,30,142,44,17,2464,26,466,0
212,10,396,54,1114,49,66,5,154,0,1486,42,14,894,74,13,102,169,1161,42,101,267,388,78,442,113,4,15,323,13,496,163,223,252,7,201,175,52,208,18,110,85,246,816,335,12,2012,23,173,61,32,2779,15,507,0
310,10,550,73,1190,53,70,4,216,0,1544,51,19,943,81,13,100,211,1302,27,120,313,365,76,554,136,6,16,266,18,575,175,208,294,0,233,237,102,234,28,144,85,180,887,332,15,2072,58,175,34,57,3020,18,445,0
347,19,591,48,1233,66,33,2,159,0,1928,28,17,978,49,14,135,413,1618,31,142,340,348,121,722,127,16,27,283,20,646,199,389,268,14,201,179,67,215,17,119,113,206,951,408,22,2552,73,246,45,66,3896,7,632,0
345,17,479,66,1419,2,38,2,106,0,2084,24,31,1234,82,23,120,473,1938,31,148,315,366,105,730,224,4,24,390,5,894,183,537,194,3,228,244,219,298,21,208,104,174,960,449,19,3203,91,476,22,43,4859,10,423,0
275,13,540,56,1559,65,48,4,142,0,1982,38,26,1267,82,21,163,266,1767,44,137,356,455,108,622,252,6,41,337,17,888,228,584,293,29,225,289,190,351,40,212,137,290,1076,409,22,3144,97,368,34,65,3776,5,495,0
330,40,585,95,1490,55,59,18,210,0,1923,65,42,1350,102,29,214,394,1715,30,187,406,497,142,613,229,13,49,292,22,830,242,736,290,14,272,403,97,358,32,251,170,424,1450,377,28,2676,113,392,98,152,3774,8,231,0
470,29,567,126,1441,79,111,9,87,0,2379,53,51,1443,108,56,345,462,1965,46,228,423,486,225,763,283,14,83,281,19,1009,305,913,397,35,358,463,143,465,28,360,245,417,1563,292,27,3049,186,619,150,109,4359,6,226,0
449,31,569,178,1700,70,134,10,195,0,2370,77,34,1640,207,106,415,540,1943,40,261,583,580,236,663,410,11,80,308,28,1090,371,1174,431,68,431,609,168,535,82,475,298,433,1868,325,29,3173,130,564,179,136,4091,6,284,0
538,36,647,308,1667,83,174,21,247,0,2666,60,34,1810,281,87,635,464,2473,50,275,737,777,247,1112,476,18,106,332,25,1180,504,1431,773,84,533,780,180,655,115,425,409,544,2774,297,57,3603,101,574,231,204,3892,5,280,0
705,60,670,481,1395,73,232,16,247,0,3038,55,34,2297,306,125,796,689,2978,75,422,750,1001,279,1365,556,19,132,335,39,1175,641,1466,877,123,659,941,179,735,172,503,524,892,3508,293,37,5392,47,628,254,170,3744,13,279,0
691,71,549,489,1245,8,234,40,196,0,3221,56,40,2435,363,108,590,1081,2832,52,581,714,1115,333,1238,411,4,69,248,59,938,615,1153,1044,74,694,680,171,698,210,507,474,883,2592,241,31,6048,41,841,228,138,3016,1,222,0
650,59,564,390,1080,49,193,33,153,0,3464,56,28,2284,317,73,491,858,2549,56,579,669,1069,305,1344,354,8,56,240,65,812,562,811,1157,67,798,593,147,559,193,571,334,515,2635,258,50,7511,34,850,229,85,2655,3,212,0
490,56,668,192,1082,60,175,18,206,0,2479,50,22,1743,201,42,367,633,2283,76,336,518,790,218,1165,243,5,42,241,41,632,445,407,994,74,494,460,139,374,138,408,243,628,2256,78,51,4085,35,815,171,85,2157,8,181,0
567,29,604,207,1091,56,148,24,225,0,2487,68,29,1759,262,37,305,696,2156,88,345,460,868,206,954,231,7,45,201,39,575,402,419,670,53,435,320,97,301,112,346,225,507,2107,98,55,3677,20,798,167,120,1829,8,153,0
477,40,506,153,1155,45,41,13,185,0,2683,39,22,1450,213,13,287,755,2003,85,310,435,753,164,843,169,9,57,238,33,451,368,383,423,24,401,274,127,299,63,387,241,325,1403,91,35,3654,26,769,157,66,1890,6,176,0
586,45,559,124,925,60,98,10,239,0,3146,37,10,1440,193,25,224,850,1859,104,304,556,807,203,778,137,1,44,189,40,513,253,505,848,29,435,314,74,259,132,487,176,617,1258,95,42,4173,22,683,116,80,2185,6,162,0
365,77,542,108,845,53,97,17,207,0,2505,26,10,1348,136,11,170,514,1465,74,344,668,624,207,667,107,8,26,163,33,620,215,568,603,32,322,187,41,309,121,309,165,540,1065,83,40,3963,32,574,49,60,2602,1,146,0
222,61,488,74,809,45,115,13,199,0,1503,39,11,1169,140,14,149,315,1284,87,216,694,412,213,426,120,6,27,165,68,597,185,584,464,20,248,200,51,245,129,258,152,376,906,73,43,2675,16,318,114,41,2569,2,106,0
210,48,380,73,746,37,86,13,1,0,1147,28,11,764,80,5,93,162,1199,101,154,527,348,172,616,93,2,16,129,26,508,199,343,318,18,216,134,39,209,104,191,120,228,835,77,43,1785,16,203,108,43,2189,14,146,0
200,27,462,53,776,43,99,6,121,0,1027,38,5,676,81,7,80,105,1097,48,115,298,307,190,441,87,4,7,139,43,375,150,209,190,8,178,93,49,191,50,117,87,310,665,88,27,1282,15,137,48,44,1801,7,141,0
149,25,420,47,797,53,89,1,0,0,905,27,11,681,66,5,71,79,1110,40,102,248,285,176,422,78,1,8,146,19,374,153,217,128,8,145,104,21,161,22,152,81,223,755,92,19,1122,16,80,52,32,1626,2,126,0
164,41,487,65,660,39,62,2,132,0,929,26,11,617,57,6,51,55,847,38,71,198,210,156,374,76,0,6,169,15,331,166,221,114,19,114,74,52,148,21,86,69,151,665,83,19,915,12,78,49,46,1558,4,105,0
164,19,342,28,629,23,19,0,75,0,862,13,7,715,21,6,37,38,976,31,74,210,222,152,383,16,0,6,144,24,337,137,163,103,8,119,84,32,94,17,86,75,196,419,76,11,865,14,59,33,33,1773,3,129,0
168,17,444,37,640,39,13,4,0,0,804,19,14,576,16,2,12,30,1006,16,98,221,222,112,360,11,0,7,31,12,323,99,154,96,2,82,63,32,101,2,41,40,193,552,55,19,884,15,45,11,15,1827,6,141,0
113,12,436,20,551,44,6,2,152,0,749,12,1,485,11,0,15,25,962,18,49,179,133,75,316,5,0,1,142,11,270,54,143,91,2,71,19,13,69,0,33,40,145,471,49,7,833,9,47,10,26,1461,4,104,0
62,11,314,19,449,2,2,4,86,0,608,12,0,417,9,2,10,20,910,26,67,159,150,50,276,2,0,2,130,10,288,81,101,52,4,61,20,14,73,3,24,18,73,360,55,19,886,13,29,5,21,1569,4,95,0
51,14,318,14,608,17,2,0,123,0,547,12,0,404,5,1,8,11,703,25,53,168,124,11,272,5,0,6,98,6,303,64,106,82,0,74,15,20,75,0,19,25,65,385,55,16,684,3,14,7,21,1716,1,93,0
35,7,261,10,470,0,2,7,0,0,554,8,0,339,7,1,6,8,764,21,48,177,110,9,301,4,0,6,111,6,259,86,104,33,6,62,13,12,58,2,22,10,52,329,48,8,646,9,15,9,20,1423,4,80,0
47,19,158,12,463,20,1,0,129,0,467,11,0,328,4,0,6,12,733,16,50,151,106,58,212,1,0,4,100,10,236,82,100,29,0,56,19,14,52,0,12,18,21,302,42,7,597,4,19,7,30,1306,3,112,0
39,5,230,12,470,18,3,0,85,0,438,12,0,293,2,2,8,10,652,27,44,27,73,32,151,4,0,7,58,3,213,60,83,23,0,45,7,16,36,3,16,18,16,252,42,8,529,5,16,9,11,1329,2,96,0
31,5,162,4,369,9,1,0,71,0,470,8,0,226,2,1,8,10,710,13,48,89,86,19,232,2,0,2,67,7,189,47,74,6,0,32,18,2,44,0,7,24,14,256,40,9,479,4,10,3,3,1237,1,99,0
44,8,208,10,366,13,0,0,84,0,398,8,0,276,6,1,1,13,541,14,38,99,77,36,190,1,0,3,51,15,172,53,59,23,0,52,11,4,37,0,11,33,16,238,39,10,433,3,21,4,10,1067,5,96,0
30,0,211,11,397,7,0,4,70,0,322,7,0,238,16,0,4,9,600,10,43,82,63,48,204,1,0,4,35,7,193,58,74,13,0,46,14,5,52,1,12,24,19,182,42,9,410,5,8,2,5,1013,2,91,0
28,0,218,5,342,5,0,0,91,0,343,11,0,242,13,0,17,8,669,21,41,74,69,49,165,2,0,0,7,9,186,65,66,19,0,45,20,3,45,1,10,30,3,264,38,7,407,4,2,3,2,1053,0,114,0
31,11,231,10,307,16,0,0,109,0,372,16,0,256,23,0,3,7,674,11,41,83,67,32,138,1,0,16,53,5,179,35,67,12,2,47,22,9,69,0,7,22,8,260,44,9,425,10,3,5,1,1011,2,80,0
35,10,175,6,337,19,0,0,86,0,484,11,0,249,26,0,5,7,645,11,36,88,51,41,211,0,0,9,54,6,159,60,71,12,0,47,18,10,36,0,4,16,5,214,44,3,390,4,9,3,7,1056,2,103,0
54,7,242,0,340,15,0,2,81,0,687,6,0,273,25,0,7,12,751,13,33,92,65,44,255,2,0,3,49,9,156,84,74,14,0,43,24,3,41,0,6,29,3,206,42,8,384,4,5,3,2,904,1,60,0
80,11,476,24,439,21,0,3,106,0,767,22,0,263,40,0,9,6,974,16,38,84,76,33,543,3,0,12,54,7,197,88,86,7,0,50,14,6,46,0,3,26,10,347,47,10,407,8,6,9,7,962,2,117,0
73,15,391,38,506,37,2,0,174,0,809,24,0,299,44,1,0,24,1041,16,48,69,105,30,526,3,0,9,79,6,158,119,83,26,1,83,15,12,60,3,17,45,12,331,53,11,405,13,21,10,11,982,3,109,0
87,23,225,19,490,36,0,2,162,0,822,28,0,354,49,1,5,14,1123,11,56,72,148,9,377,12,0,8,71,5,182,83,79,35,1,73,28,1,60,0,37,33,30,371,51,10,534,16,28,12,18,937,1,100,0
74,28,334,24,652,145,5,0,174,0,784,29,0,476,47,0,1,25,1097,18,55,114,167,63,352,18,0,6,78,15,414,100,88,39,0,86,35,22,75,5,48,47,38,477,45,9,562,16,33,77,11,1164,1,82,0
83,29,212,17,621,103,2,0,155,0,790,24,0,469,48,0,20,28,1082,23,58,117,258,20,370,22,0,12,60,10,478,87,102,30,2,106,30,24,82,12,61,32,48,448,31,11,664,19,40,102,9,1396,1,42,0
107,24,152,28,659,192,5,3,183,0,882,20,0,473,57,0,14,18,1166,16,66,102,250,75,386,26,0,10,90,15,528,73,122,30,3,117,37,13,92,18,71,47,55,494,34,5,598,14,33,118,24,1394,1,51,0
1396,282,812,74,1704,258,96,4,568,0,1700,46,4,1142,136,24,132,126,2536,18,142,372,580,198,900,40,12,216,230,44,962,292,294,300,2,186,174,572,1222,42,280,252,92,1284,74,32,2194,24,248,260,108,2674,8,96,0
1476,278,746,102,1466,284,100,4,550,0,1964,32,12,1166,118,26,150,206,2572,44,170,592,622,212,636,46,4,238,230,28,928,242,266,378,12,258,326,622,1068,26,238,282,96,1308,74,36,2282,56,212,210,176,2906,8,160,0
1420,366,748,70,1646,316,96,2,604,0,2044,72,10,970,138,18,130,208,2968,70,144,558,748,212,628,68,4,412,272,32,1104,322,374,320,6,276,292,756,1174,52,266,326,98,1282,104,22,2480,88,170,214,100,3368,4,178,0
1598,320,816,140,1812,290,134,6,558,0,2330,72,14,1070,162,22,164,320,3188,66,148,674,752,176,934,78,4,416,248,46,1092,314,396,488,18,304,324,774,1114,70,352,402,114,1420,114,38,2868,34,214,242,192,3596,8,228,0
1958,274,942,126,1896,382,140,28,464,0,2416,62,30,1098,160,42,168,364,3866,28,140,676,686,198,826,184,14,446,336,48,1160,400,408,564,12,324,392,908,1328,58,396,386,222,1548,96,28,2990,98,168,212,168,3544,6,308,0
1928,298,634,120,1900,440,146,10,608,0,2932,82,14,1266,140,44,250,346,4224,44,176,882,884,214,1640,156,8,290,376,44,1224,516,464,526,20,372,478,1040,1528,78,430,488,348,2218,68,36,3142,110,196,236,140,3414,2,340,0
2200,324,902,228,2048,512,170,6,704,0,3082,80,18,1220,116,34,296,486,4844,74,300,944,790,230,2160,200,8,464,346,22,1294,854,478,708,12,402,460,1072,1620,78,452,610,276,2730,128,44,3628,86,214,74,94,4684,12,440,0
1934,312,430,96,1634,454,114,2,460,0,3248,74,18,1090,78,48,256,302,5174,48,208,910,856,180,2174,154,12,520,448,32,1332,492,390,552,32,294,402,1106,1436,58,350,396,258,2046,86,44,3756,112,280,182,78,3948,16,370,0
2478,362,1230,258,1976,672,252,10,788,0,3300,120,32,1812,220,80,256,474,6052,80,222,1008,858,200,2224,144,6,482,450,54,1494,502,554,648,20,474,516,1058,1776,64,488,460,252,3082,118,58,4426,140,310,230,136,3740,16,408,0
2548,384,898,312,2472,758,258,10,736,0,3136,112,30,1914,254,94,350,736,5600,74,238,1110,1048,306,1834,344,8,434,520,40,1448,676,668,680,34,578,514,1218,1652,212,476,440,246,3356,134,60,4100,40,320,292,170,5222,12,310,0
3474,408,1732,516,3342,872,176,14,726,0,3366,80,14,2794,212,94,528,1044,8092,60,244,1278,1090,314,2996,406,6,596,880,48,1652,766,698,610,42,524,916,1708,1704,158,484,418,414,5528,148,104,4462,50,642,252,188,5086,16,430,0
6232,416,1946,750,4138,1092,180,26,592,0,4398,134,48,3912,318,102,790,2014,12330,70,322,1438,1158,354,4852,556,4,758,1046,44,1814,1150,890,430,136,726,1064,2794,2032,140,656,554,660,7876,286,46,5498,78,882,328,234,6120,4,378,0
7166,462,2156,572,5024,938,192,8,540,0,4824,114,26,5048,334,166,758,1564,13166,50,378,1592,1132,300,4118,380,6,992,1424,26,2170,1552,732,468,62,948,1290,3642,2668,90,730,604,442,3660,410,70,7046,514,1660,218,334,6546,8,432,0
7476,444,2498,514,4620,1106,224,18,620,0,6134,108,74,4990,388,104,998,2192,10106,50,396,1442,1352,442,3928,512,6,906,1380,68,2284,1738,680,520,68,940,1034,3750,3418,142,680,590,624,6856,474,108,7606,534,918,318,478,6442,28,440,0
9658,416,1902,948,4722,1372,254,48,788,0,9462,202,120,4930,636,192,1216,2222,11362,50,576,1638,2210,642,3996,542,42,632,1168,104,2330,1972,1296,1236,128,1230,1534,3908,3478,270,994,736,1050,8094,564,124,9120,704,1254,474,416,8334,32,608,0
10290,398,2112,838,3926,1330,496,58,872,0,12568,154,90,4740,738,250,1432,2428,9804,70,688,2132,2694,746,3360,896,34,848,898,162,3194,2330,1684,1546,88,1396,1878,3804,4492,394,1446,948,1502,7932,600,176,11018,572,1288,464,518,11332,38,474,0
10272,466,1846,868,4076,1586,662,144,1316,0,15312,198,90,5120,896,344,1704,2490,9252,124,858,2960,3030,916,4256,970,30,1266,1102,216,4960,2500,2710,3232,108,1764,2238,3602,6232,580,1814,1090,1262,10406,468,230,17014,690,1590,618,580,15084,42,510,0
10556,606,1512,1272,4738,1954,806,210,1626,0,16064,148,116,5440,846,344,1848,2554,9488,126,910,3984,3240,998,4066,1684,56,1418,1148,322,5962,4438,3348,3608,108,2018,2042,3532,7360,748,2050,1298,1392,9992,542,220,21552,494,1182,674,658,17658,14,578,0
10200,658,1992,1106,4232,1726,926,374,1552,0,17898,134,84,5104,884,300,1846,2552,8712,144,900,4138,2772,948,3746,1290,34,1708,1134,450,6602,3990,3356,3998,130,2196,1520,2812,8442,1014,2062,1098,1172,8900,1266,322,22904,420,1596,612,658,20392,18,622,0
